id,label,left_id,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_id,right_name,right_host_id,right_host_name,right_neighbourhood_group,right_neighbourhood,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
2130,1,24303751,Vatican room n. 8 with kitchenette,160420075,Cristina,,XIII Aurelia,41.89675,12.45537,Hotel room,28,1,64,2020-12-04,2.02,9,365,24367111,SMART DOUBLE ROOM INN VATICAN,160420075,Cristina,,XIII Aurelia,41.89675,12.45537,Hotel room,39,1,84,2020-08-21,2.6,9,361
386,1,4190087,"JAZZ STYLE ""The PIANIST""  Room with Jacuzzi",21738483,Jazz Style,,VII San Giovanni/Cinecittà,41.88408,12.50825,Private room,87,1,4,2019-09-13,0.06,5,355,4492573,JAZZ STYLE - SWING ROOM Rpom with Turkish Bath,21738483,Jazz Style,,VII San Giovanni/Cinecittà,41.88408,12.50825,Private room,63,1,1,2015-02-21,0.01,5,364
13446,0,45447894,8 guests hideaway in Trastevere,21911102,Pietro,,I Centro Storico,41.886140000000005,12.4679,Entire home/apt,118,3,0,,,9,365,18117454,Caterina,21250164,Olga,,I Centro Storico,41.89665,12.4679,Entire home/apt,160,3,0,,,18,365
110,1,22397929,Mouth of Truth apartment in Trevi-Vacanze Romane,4268476,Andrea E Grazia Vacanze Romane,,I Centro Storico,41.90125,12.4847,Entire home/apt,161,1,15,2020-01-05,0.45,2,265,811774,Sweet Home Trevi- historical centre-Vacanze Romane,4268476,Andrea E Grazia Vacanze Romane,,I Centro Storico,41.90125,12.4847,Entire home/apt,148,1,29,2019-09-26,0.71,2,360
2539,1,26490008,ava house share the bathroom,49693852,Reza,,I Centro Storico,41.89705,12.50114,Entire home/apt,380,1,0,,,10,365,26113124,ava guesthouse 1 ( double room share bathroom),49693852,Reza,,I Centro Storico,41.89705,12.50114,Private room,37,1,146,2020-03-08,4.73,10,365
2794,0,20689994,La camera con vista a Testaccio,148069948,Caterina,,XII Monte Verde,41.88215,12.4732,Private room,49,2,18,2020-01-01,0.56,1,364,2462730,"LARGE SPACES, SMART WORKING, FAMILY FLAT NAVONA",12489246,Carola,,I Centro Storico,41.9018,12.4732,Entire home/apt,132,2,132,2020-10-09,1.62,3,364
2211,1,22682541,MyTinyHome - TinyHouse - Mister X,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,38,1,35,2020-11-20,1.3,15,359,22695017,MyTinyHome - Heliocentrism [14 pax],167149840,Andrea,,I Centro Storico,41.90724,12.45301,Entire home/apt,127,1,15,2020-09-27,0.59,15,353
4092,1,40803826,Dolce Luxury Rooms - King Room,146431570,Francesco,,II Parioli/Nomentano,41.91133,12.49918,Private room,7000,1,0,,,6,89,40803662,Dolce Luxury Rooms - Junior Suite with Balcony,146431570,Francesco,,II Parioli/Nomentano,41.91133,12.49918,Private room,7000,1,1,2020-01-28,0.09,6,89
3868,1,38392432,Regolo Rooms Vaticano - Twin Room,288102037,Regolo Rooms,,I Centro Storico,41.90848,12.46294,Private room,78,1,0,,,7,364,38392418,Regolo Rooms Vaticano - Deluxe Double Room,288102037,Regolo Rooms,,I Centro Storico,41.90848,12.46294,Private room,109,1,0,,,7,363
28866,0,45874031,408 · Seven Guestrooms - Classic Double Room,327332227,Francesca,,I Centro Storico,41.90275,12.495510000000001,Private room,57,1,0,,,27,365,45872477,400 · Seven GuestRooms - Budget Triple Room,327332227,Francesca,,I Centro Storico,41.90247,12.495510000000001,Private room,72,1,0,,,27,362
267,1,2869321,Extra Large Apartment -Vaticano F+G,13024483,Stefano,,XIII Aurelia,41.89666,12.45502,Entire home/apt,340,2,23,2019-10-29,0.33,8,35,5790081,Small Apartment  Vaticano A,13024483,Stefano,,XIII Aurelia,41.89666,12.45502,Entire home/apt,100,2,11,2019-10-06,0.25,8,365
3175,1,39812488,BePlace Aventino,244552897,Andrea,,I Centro Storico,41.87858,12.48458,Private room,88,1,0,,,6,294,39812476,BePlace Aventino,244552897,Andrea,,I Centro Storico,41.87858,12.48458,Private room,79,1,1,2019-11-24,0.08,6,295
3415,1,37149895,"APT ""2be Apartment"" VATICAN/OlympicStadium NETFLIX",252775845,Luca,,I Centro Storico,41.91923,12.45899,Entire home/apt,440,1,0,,,5,353,34282242,"""Vatican Suite""-VATICAN Olympic Stadium-bathroom",252775845,Luca,,I Centro Storico,41.91923,12.45899,Private room,440,1,48,2020-03-11,2.42,5,353
5496,0,6495690,Casa Vacanze Trastevere Last Minute,33954821,Roberto,,I Centro Storico,41.8875,12.47054,Entire home/apt,65,2,0,,,1,15,16094486,комната с ванной и кухней,104907113,Isabella,,XI Arvalia/Portuense,41.861540000000005,12.47054,Private room,41,2,0,,,1,89
2917,1,29377989,NICHY NETFLIX,217626114,Venceslao,,VII San Giovanni/Cinecittà,41.82022,12.61657,Private room,42,1,13,2020-09-24,0.59,2,352,29513913,VICHY NETFLIX,217626114,Venceslao,,VII San Giovanni/Cinecittà,41.82022,12.61657,Private room,41,1,18,2020-09-04,0.69,2,364
3148,1,32357565,104. Camera tripla con Wi-Fi vicino Roma Termini,240474894,Rossella,,I Centro Storico,41.90692,12.5011,Private room,16,1,37,2020-10-23,1.75,3,360,32239188,102. New Room in Rome,240474894,Rossella,,I Centro Storico,41.90692,12.5011,Private room,16,1,77,2020-12-02,3.45,3,362
3667,0,3574089,Affordable Studio In Central Rome,2023070,Monica,,I Centro Storico,41.906009999999995,12.468119999999999,Entire home/apt,70,2,137,2019-11-07,1.79,22,0,38543901,Roma Amor Mio,178932538,Elena,,XI Arvalia/Portuense,41.86663,12.468119999999999,Entire home/apt,49,2,15,2020-01-17,1.0,1,0
13,1,78314,DIAMOND Apartment,382155,Michele,,VII San Giovanni/Cinecittà,41.87516,12.51359,Entire home/apt,133,3,17,2020-02-10,0.17,12,176,4242699,LITTLE JEWEL Apartment,382155,Michele,,VII San Giovanni/Cinecittà,41.87516,12.51359,Entire home/apt,113,3,14,2020-08-11,0.2,12,182
2588,1,26056743,Modern apartament for 6 people next to the station,123884273,Emanuele,,II Parioli/Nomentano,41.89555,12.51432,Entire home/apt,92,1,44,2020-01-01,1.48,4,0,25999731,Modern double room next to the central station,123884273,Emanuele,,II Parioli/Nomentano,41.89555,12.51432,Private room,46,1,12,2020-03-13,0.41,4,0
1518,1,16835085,Roema Guest House Tripla Balcone,111763794,ROEMA Guest House,,XIV Monte Mario,41.91028,12.445,Private room,48,1,35,2020-08-17,0.79,5,360,16834969,Roema Guest House Tripla,111763794,ROEMA Guest House,,XIV Monte Mario,41.91028,12.445,Private room,68,1,42,2020-08-12,0.93,5,344
3913,1,39232640,Casa Ros - Single Room,278121879,Casa,,VIII Appia Antica,41.87334,12.47889,Private room,45,1,3,2020-02-29,0.22,3,0,39232483,Casa Ros - Double Room,278121879,Casa,,VIII Appia Antica,41.87334,12.47889,Private room,55,1,1,2019-11-24,0.08,3,0
2507,1,25962190,ava guesthouse triple room share the bathroom,49693852,Reza,,I Centro Storico,41.89705,12.50114,Private room,200,1,66,2020-03-09,2.66,10,365,26463112,ava guesthouse 4 (double room share bathroom ),49693852,Reza,,I Centro Storico,41.89705,12.50114,Private room,40,1,120,2020-02-25,4.31,10,365
1202,1,13160544,Roman Fragrance at the Mirabilia Guest House,72699901,Marco&Jonathan,,XI Arvalia/Portuense,41.86249,12.46579,Private room,113,4,5,2019-06-15,0.11,3,0,14699241,Roman Forum Superior Room,72699901,Marco&Jonathan,,XI Arvalia/Portuense,41.86249,12.46579,Private room,93,4,29,2019-10-13,0.56,3,0
4090,1,40803777,Dolce Luxury Rooms - Executive Double with Balcony,146431570,Francesco,,II Parioli/Nomentano,41.91133,12.49918,Private room,7000,1,0,,,6,89,40803948,Dolce Luxury Rooms - Queen Room with Balcony,146431570,Francesco,,II Parioli/Nomentano,41.91133,12.49918,Private room,7000,1,1,2020-02-27,0.1,6,89
13340,0,25871515,Borgo Pio Relais,28974897,Michele,,I Centro Storico,41.90402,12.46203,Entire home/apt,90,1,5,2019-11-03,0.34,5,0,20953496,Bambin Gesù - private bath/also ★LONG TERM★,6146778,Paolo & Friends,,I Centro Storico,41.8996,12.46203,Private room,97,1,44,2020-03-12,1.59,18,0
1330,1,15281949,"Martini Bed - Metro A, Wi-fi, eco & bike friendly",1478007,Paolo,,VII San Giovanni/Cinecittà,41.86205,12.54815,Hotel room,400,2,0,,,11,0,18804527,"Bunk Bed, Wi-Fi Kitchen, well connected by metro A",1478007,Paolo,,VII San Giovanni/Cinecittà,41.86205,12.54815,Hotel room,45,1,0,,,11,53
7879,0,10532483,La tua casa nel cuore della città,54312354,Paolo,,I Centro Storico,41.89519,12.47697,Private room,125,1,0,,,1,365,46095594,Flamingo House in Porto Fluviale,32209297,"Barbara, Enrico And Luca",,VIII Appia Antica,41.87122,12.47697,Entire home/apt,65,3,0,,,1,365
2678,1,28529114,Elegant Apartment  Residence Savoy,23292294,Barbara,,II Parioli/Nomentano,41.92896,12.51231,Entire home/apt,81,1,135,2020-03-06,5.09,2,321,26371752,Luxurious loft district Trieste.,23292294,Barbara,,II Parioli/Nomentano,41.92896,12.51231,Entire home/apt,30,1,217,2020-12-18,7.23,2,354
13468,0,18152737,Campo de' Fiori - Navona Apartment 2,125025271,Carla,,I Centro Storico,41.89327,12.47204,Entire home/apt,121,1,53,2020-01-19,1.21,2,0,36904553,"Navona Theatre Hotel, Standard Double Room",276809178,Navona Theatre Hotel,,I Centro Storico,41.8978,12.47204,Hotel room,109,1,1,2019-11-09,0.07,1,0
3529,1,35865456,Pretty Tiburtina Room 3,266777711,Guido & Roberta,,IV Tiburtina,41.9081,12.5358,Private room,48,1,2,2019-09-16,0.11,6,1,35459590,Pretty Tiburtina Room 1,266777711,Guido & Roberta,,IV Tiburtina,41.9081,12.5358,Private room,53,1,9,2020-09-13,0.51,6,180
24889,0,41260385,Only For Girls. Very friendly place,323966917,Anzhelika,,IV Tiburtina,41.898,12.53682,Private room,20,1,0,,,2,89,40526927,Room3 with bathroom,313618179,Raffaella,,I Centro Storico,41.898,12.50279,Private room,20,1,4,2020-07-08,0.35,7,51
1343,1,18804527,"Bunk Bed, Wi-Fi Kitchen, well connected by metro A",1478007,Paolo,,VII San Giovanni/Cinecittà,41.86205,12.54815,Hotel room,45,1,0,,,11,53,15281949,"Martini Bed - Metro A, Wi-fi, eco & bike friendly",1478007,Paolo,,VII San Giovanni/Cinecittà,41.86205,12.54815,Hotel room,400,2,0,,,11,0
5539,0,19925909,"""Elly""  New Apt +4pers. Piramide/Testaccio",73470788,Elena,,VIII Appia Antica,41.87125,12.48131,Entire home/apt,55,3,24,2018-10-10,0.59,1,0,5802875,Piazza di Spagna Suite - A Casa di Stefano,30105703,Carlo,,I Centro Storico,41.90335,12.48131,Entire home/apt,110,3,4,2019-09-30,0.07,2,0
1848,1,20349926,Student Room with own Bathroom Central Metro Tram,7564916,Stefan,,V Prenestino/Centocelle,41.89064000000001,12.52488,Private room,19,30,1,2019-08-08,0.06,7,0,20355085,ROME LOVELY STUDENT ROOM in Palazzo GARDEN VIEW,7564916,Stefan,,V Prenestino/Centocelle,41.89064000000001,12.52488,Private room,20,30,2,2019-08-27,0.05,7,89
21151,0,33951690,Casa Vacanze Romane Tuscolana,255784078,Elena,,VII San Giovanni/Cinecittà,41.85559,12.551789999999999,Private room,100,2,0,,,1,88,39464190,PhilPlace,53522215,Vincenzo,,VII San Giovanni/Cinecittà,41.859590000000004,12.551789999999999,Private room,30,7,0,,,1,173
19935,0,42102496,Luxury Apartment Dei modelli - Harry's Bar Trevi,333712449,Enzo,,I Centro Storico,41.90075,12.48397,Entire home/apt,150,1,0,,,1,365,32101116,HOB Roma Eur,36281060,Titta,,VIII Appia Antica,41.82792,12.48397,Entire home/apt,66,6,0,,,1,45
752,1,8821374,Suite room near Vatican Museum,45509196,Agostino,,I Centro Storico,41.90927,12.45641,Private room,62,1,4,2019-04-12,0.1,5,359,8661427,Il Gattopardo Relais 0,45509196,Agostino,,I Centro Storico,41.90927,12.45641,Private room,65,1,2,2017-07-10,0.04,5,25
832,1,10029745,Suite Casaletto  Con giardino Piscina e jacuzzi,44915276,Giuseppe E Alessandra,,VI Roma delle Torri,41.83062,12.73222,Entire home/apt,169,1,23,2020-08-25,0.41,4,361,9542241,Loft between olives trees (shared pool),44915276,Giuseppe E Alessandra,,VI Roma delle Torri,41.83062,12.73222,Entire home/apt,91,2,23,2020-12-13,0.38,4,1
3789,1,37177716,Private King Size Suite - Montecitorio,274014417,Simone,,I Centro Storico,41.90113,12.47746,Private room,103,1,2,2019-09-26,0.13,4,321,37177985,Private King Size Suite - Montecitorio,274014417,Simone,,I Centro Storico,41.90113,12.47746,Private room,130,1,3,2019-10-07,0.19,4,351
20445,0,41138640,4 BEDS WITH SMALL BALCONY,204921892,Emilio,,XV Cassia/Flaminia,41.95004,12.46937,Private room,80,1,0,,,11,365,45444724,Appartamento indipendente nel  cuore di Roma,366974676,Tommaso,,I Centro Storico,41.90079,12.46937,Entire home/apt,57,1,0,,,2,365
123,1,933336,B&B Vaticano/San Pietro Camera Tripla,4617966,Andrea,,XIII Aurelia,41.89952,12.44558,Hotel room,57,2,6,2020-08-28,0.1,4,335,29438740,Appartamento ristrutturato in Vaticano - S. Pietro,4617966,Andrea,,XIII Aurelia,41.89952,12.44558,Entire home/apt,68,3,2,2018-12-27,0.08,4,289
3406,1,34293936,"""s""Saint Peter Suite""- VATICAN / Olympic Stadium",252775845,Luca,,I Centro Storico,41.91923,12.45899,Private room,440,1,44,2020-02-28,2.24,5,359,37149895,"APT ""2be Apartment"" VATICAN/OlympicStadium NETFLIX",252775845,Luca,,I Centro Storico,41.91923,12.45899,Entire home/apt,440,1,0,,,5,353
1611,1,17728128,15 minutes walk from the Coliseum&Termini station,13877716,Danilo,,I Centro Storico,41.89462,12.50592,Private room,48,5,24,2019-09-24,0.58,6,5,17727175,15 minutes walk from the Coliseum&Termini station,13877716,Danilo,,I Centro Storico,41.89462,12.50592,Private room,20,5,32,2018-08-30,0.71,6,2
2062,1,21858652,Triple-Deluxe-Ensuite,159325187,Arching House,,I Centro Storico,41.89206,12.46778,Hotel room,140,1,3,2019-08-04,0.15,3,0,21858646,Double-Classic-Ensuite,159325187,Arching House,,I Centro Storico,41.89206,12.46778,Hotel room,104,1,1,2019-01-04,0.04,3,0
381,1,4137056,Vatican Room (BB33),4009524,Manuel,,I Centro Storico,41.90911,12.46019,Private room,77,1,0,,,7,365,4159855,Vatican Room (BB34),4009524,Manuel,,I Centro Storico,41.90911,12.46019,Private room,77,1,0,,,7,1
25920,0,41627202,"MarguttaEventi,CentroStorico,P.zaSpagna,P.zaPopolo",155760249,Giovanni,,I Centro Storico,41.91001,12.47872,Entire home/apt,393,1,0,,,2,0,39381620,Barcaccia Yellow Suite,302496088,Barcaccia,,I Centro Storico,41.90657,12.47872,Private room,116,1,2,2020-07-28,0.31,2,0
1927,1,23822082,Triple Red room,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.51221,Hotel room,49,1,59,2020-02-21,1.75,4,0,20962275,BIG GREEN ROOM,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.51221,Hotel room,55,1,102,2020-06-27,2.91,4,14
2076,1,21872489,Suite Deluxe Veneto Suite Rome,17890466,Anca,,I Centro Storico,41.90629000000001,12.4931,Private room,129,1,0,,,16,365,21874664,Camera Tripla Superior Relais Barberini,17890466,Anca,,I Centro Storico,41.90629000000001,12.4931,Private room,99,1,0,,,16,365
4218,0,37739049,Entire Apartament Divine Roma SanGiovanni/Colosseo,179557775,Angela,,VII San Giovanni/Cinecittà,41.87685,12.508460000000001,Entire home/apt,75,1,3,2019-11-28,0.22,2,1,4267408,Room Giardino,21480168,Gabriele,,II Parioli/Nomentano,41.91915,12.508460000000001,Private room,40,1,7,2019-10-01,0.11,4,1
2051,1,21842574,"Bright and cozy double, private bathroom inside",26517989,Nicoletta,,I Centro Storico,41.89744,12.505,Private room,34,2,203,2020-11-04,5.45,3,365,21811108,"Central wide room, private bathroom inside.",26517989,Nicoletta,,I Centro Storico,41.89744,12.505,Private room,34,2,203,2020-10-28,5.46,3,363
7120,0,32684638,Camera Small,245757090,Locanda,,I Centro Storico,41.90309,12.47245,Private room,450,1,0,,,1,364,8222323,6 a Roma,43349267,Francesca,,I Centro Storico,41.90635,12.47245,Entire home/apt,55,1,103,2020-07-26,1.59,2,364
3051,1,32007919,SMART Trastevere,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Private room,59,1,6,2019-10-06,0.29,9,364,32567054,SMART Trastevere,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Shared room,15,1,22,2020-02-22,1.0,9,365
2091,1,21874782,Suite Deluxe Relais Barberini,17890466,Anca,,I Centro Storico,41.90629000000001,12.4931,Private room,109,1,0,,,16,365,21873803,Camera Superior Relais Barberini,17890466,Anca,,I Centro Storico,41.90629000000001,12.4931,Private room,89,1,0,,,16,365
18280,0,38619640,"En-Suite Rooms & Breakfast ,  Monti , Colosseo",44891681,Ina,,I Centro Storico,41.896359999999994,12.50114,Private room,47,1,19,2020-09-21,1.32,4,365,33008491,ava guesthouse single roome2 share the bathroom,49693852,Reza,,I Centro Storico,41.89705,12.50114,Private room,30,1,52,2020-02-20,2.46,10,365
3749,1,36745163,Olmo - Apartment E,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,103,1,0,,,14,55,36745159,Olmo - Apartment A,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,103,1,1,2019-08-19,0.06,14,55
3675,1,36745155,Olmo - Apartment H,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,103,1,0,,,14,55,36745163,Olmo - Apartment E,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,103,1,0,,,14,55
270,1,2869321,Extra Large Apartment -Vaticano F+G,13024483,Stefano,,XIII Aurelia,41.89666,12.45502,Entire home/apt,340,2,23,2019-10-29,0.33,8,35,5950094,Big Family Apartment Vaticano B,13024483,Stefano,,XIII Aurelia,41.89666,12.45502,Entire home/apt,169,2,0,,,8,365
4171,1,44595957,La Stanza di Famiglia al Casale Colle Dei Pini,48315535,Luigi,,XV Cassia/Flaminia,42.05503,12.28801,Private room,57,1,0,,,5,296,43647781,Casale Colle dei Pini,48315535,Luigi,,XV Cassia/Flaminia,42.05503,12.28801,Entire home/apt,175,1,1,2020-08-16,0.21,5,297
14626,0,22234975,bellissima camera in agriturismo,39038248,Laura,,XV Cassia/Flaminia,42.02805,12.48965,Private room,69,1,0,,,1,363,22045468,Rome delicious apartment strategic position,161006692,Cristiano,,XV Cassia/Flaminia,41.99152,12.48965,Entire home/apt,68,2,0,,,1,362
722,1,23217474,PENTHOUSE BEHIND THE COLOSSEUM,6114524,Victor & Emma,,I Centro Storico,41.89058,12.48429,Entire home/apt,38,2,97,2020-10-28,2.85,7,357,7791401,STYLISH APARTMENT IMPERIAL FORUM,6114524,Victor & Emma,,I Centro Storico,41.89058,12.48429,Entire home/apt,33,2,139,2020-11-23,2.13,7,354
2321,1,23071758,Suite Target Inn Hotel,5277477,Target Inn Rome,,I Centro Storico,41.90239,12.49461,Private room,200,1,0,,,7,365,23071332,Doppia/letti singoli Target Inn Hotel,5277477,Target Inn Rome,,I Centro Storico,41.90239,12.49461,Private room,150,1,0,,,7,365
2107,1,22484010,Romantic Vatican  triple room  n^2,160420075,Cristina,,XIII Aurelia,41.89675,12.45537,Private room,33,1,63,2020-09-06,1.75,9,362,21972276,STAZIONE SAN PIETRO CAMERA MATRIMONIALE,160420075,Cristina,,XIII Aurelia,41.89675,12.45537,Private room,39,1,52,2020-10-16,1.4,9,365
3544,1,35827916,Hotel Barocco - Classic Double Room,268096865,HotelBarocco,,I Centro Storico,41.90384,12.48818,Hotel room,310,1,0,,,6,274,35828166,Hotel Barocco - Superior Double Room,268096865,HotelBarocco,,I Centro Storico,41.90384,12.48818,Hotel room,266,1,1,2019-07-28,0.06,6,262
2153,1,22680941,MyTinyHome - TinyHouse - Giordano,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,33,1,38,2020-11-13,1.12,15,314,22682246,MyTinyHome - Niccolò,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,33,1,38,2020-11-06,1.13,15,350
3569,1,36015418,"Domus Alberico - Camera ""Esquilino""",267278425,Domus,,I Centro Storico,41.90467,12.46406,Private room,109,1,0,,,8,332,36015938,"Domus Alberico - Camera ""Palatino""",267278425,Domus,,I Centro Storico,41.90467,12.46406,Private room,109,1,0,,,8,341
1410,1,15564895,Luxury Domus Amadeus S. Giovanni  Rome center,99625031,Dora,,I Centro Storico,41.88809000000001,12.5119,Entire home/apt,206,1,103,2020-02-28,2.02,3,365,15565463,Luxury Domus S. Croce Suite,99625031,Dora,,I Centro Storico,41.88809000000001,12.5119,Entire home/apt,78,1,154,2020-11-24,3.05,3,197
1789,1,22010125,Familiar Suite EXecutive of Do-Do Navona Suites,138128770,Daniel,,I Centro Storico,41.89871,12.47156,Hotel room,108,2,7,2020-01-15,0.24,3,260,19631745,Matrimonial Superior Suite of Do-Do Navona Suites,138128770,Daniel,,I Centro Storico,41.89871,12.47156,Hotel room,124,1,37,2019-12-01,0.89,3,339
557,1,5658485,Pantheon Cozy Apartment n. 7,23532561,IFlat,,I Centro Storico,41.90089,12.47598,Entire home/apt,99,3,129,2019-12-08,1.97,151,164,5657500,Pantheon Cozy Apartment n. 3,23532561,IFlat,,I Centro Storico,41.90089,12.47598,Entire home/apt,114,3,78,2019-12-31,1.11,151,149
2468,1,25124831,"""Camera Rimembranza"" Giolito del Viandante",189486474,Cristiano/Eleonora,,XV Cassia/Flaminia,42.0549,12.30453,Private room,41,1,0,,,4,364,25124500,"""Camera Speranza"" Giolito del Viandante",189486474,Cristiano/Eleonora,,XV Cassia/Flaminia,42.0549,12.30453,Private room,51,1,3,2019-10-12,0.13,4,364
4277,1,44670285,Casaletto210 Apt B1 in a wonderful Villa with pool,507864,Albina,,XII Monte Verde,41.87042,12.43883,Entire home/apt,89,3,0,,,12,266,44642555,Casaletto210 Apt A2 in a wonderful Villa with pool,507864,Albina,,XII Monte Verde,41.87042,12.43883,Entire home/apt,80,3,0,,,12,264
10782,0,21309350,Vatican skyline,153075931,Davide,,I Centro Storico,41.90586,12.44317,Private room,80,1,32,2019-02-03,0.83,2,364,13739144,DaVinci Relais 5 rooms + 5 private Bathroom,45421370,Ivan,,XIII Aurelia,41.89618,12.44317,Entire home/apt,237,1,38,2020-02-19,0.73,6,364
2815,0,35171633,۩ The Artist's House in front of Pantheon,264467307,Maria,,I Centro Storico,41.89888,12.477360000000001,Entire home/apt,180,2,58,2020-10-18,3.15,1,0,2475550,Ostiense hidden treasure,2958110,Silvio,,VIII Appia Antica,41.87344,12.477360000000001,Private room,33,2,63,2017-06-10,1.03,1,0
