id,label,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_name,right_neighbourhood,right_host_id,right_host_name,right_neighbourhood_group,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
8551866,0,The Epic: Right by MSG,45016174,Jared,Manhattan,Chelsea,40.74789,-73.98953,Entire home/apt,800,1,0,,,1,0,2000 sq/ft AMAZING apt East Village,East Village,41371043,Patrick,Manhattan,40.7246,-73.98953,Entire home/apt,400,1,0,,,1,0
3836189,0,"Amazing, Spacious Bedroom in BK",9314076,Naeem,Brooklyn,Bedford-Stuyvesant,40.69291,-73.95142,Private room,80,1,0,,,1,0,"Bohemian BK Pad with prvt bkyd, great for toddlers",Williamsburg,6865666,Ana,Brooklyn,40.71151,-73.95142,Entire home/apt,78,10,0,,,1,0
35948934,0,Fully Furnished Studio Apartment Midtown East,270414459,Kevin,Manhattan,Midtown,40.75836,-73.96289,Entire home/apt,135,30,0,,,1,99,WELL LIT 2 BR WILLIAMSBURG APARTMENT,Williamsburg,61886746,Charles,Brooklyn,40.71072,-73.96289,Entire home/apt,200,2,0,,,1,0
23486333,0,Convenient and Comfy - minutes from Manhattan!,3726127,Megan And Martin,Queens,Long Island City,40.75044,-73.93961,Private room,150,4,0,,,1,0,Big Private Room in Perfect Williamsburg Location,Williamsburg,125898610,Tay,Brooklyn,40.71479,-73.93961,Private room,75,2,0,,,1,0
27168097,0,Prime Williamsburg location! High ceilings!,54541149,J,Brooklyn,Williamsburg,40.7159,-73.95905,Private room,75,2,1,2018-07-29,0.09,1,0,Charming1 Bedroom Apt in Greenpoint,Greenpoint,29456424,Dallas,Brooklyn,40.73125,-73.95905,Entire home/apt,150,2,8,2015-11-09,0.16,1,0
22514661,0,Spacious apartment near East Village and LES,28248849,Stephen,Manhattan,East Village,40.72181,-73.98146,Entire home/apt,149,3,1,2018-01-15,0.06,1,0,"Gramercy Pk Area, w Rooftop Gdn!",Kips Bay,2515124,Jacqueline,Manhattan,40.73951,-73.98146,Entire home/apt,145,3,2,2016-06-23,0.02,1,0
36372006,1,Very Clean Private Room Near Buses & Restaurants!!,118405437,PengYu,Queens,Woodhaven,40.69411,-73.86877,Private room,66,1,0,,,2,365,Very Clean Private Room Near Buses & Restaurants!!,Woodhaven,118405437,PengYu,Queens,40.69405,-73.86693,Private room,66,2,2,2019-07-05,2.0,2,364
21597223,0,ASTORIA Beautiful Room in Fully Renovated Apt,157087092,Leslie,Queens,Ditmars Steinway,40.7762,-73.90623,Private room,47,1,0,,,1,0,Peaceful Bushwick Apartment,Bushwick,41105459,Stephanie,Brooklyn,40.69029,-73.90623,Shared room,29,1,3,2018-04-01,0.18,1,0
13564911,0,Gorgeous exposed-brick 2 BR Apt in LES!,16904031,Kiley,Manhattan,Lower East Side,40.71692,-73.98874,Entire home/apt,175,2,0,,,1,0,Newly renovated 1 bedroom apartment,East Village,3311124,Georgie,Manhattan,40.73172,-73.98874,Entire home/apt,220,2,0,,,1,0
6400170,0,Fantastic Cozy Stay-NYC. 4B,24833181,Andres,Brooklyn,Bedford-Stuyvesant,40.69385,-73.9481,Entire home/apt,80,1,93,2019-06-29,2.0,2,0,1 Room highrise over Central Park-private balcony,East Harlem,137821526,Cathy,Manhattan,40.79572,-73.9481,Private room,165,1,3,2018-06-17,0.13,2,0
36003288,0,Apartment in Kensington area of Brooklyn,161196794,Pearl,Brooklyn,Kensington,40.64126,-73.97797,Entire home/apt,169,1,2,2019-06-30,2.0,1,53,Big bright cozy room to call home,Windsor Terrace,111918887,Bianca,Brooklyn,40.65559,-73.97797,Private room,50,30,5,2019-06-30,0.18,1,126
773497,0,Great spot in Brooklyn,4081688,Santiago,Brooklyn,Bedford-Stuyvesant,40.69407,-73.94551,Shared room,200,1,0,,,1,365,Bedroom with Empire St Bldg View!,Williamsburg,8816218,Alexa,Brooklyn,40.71162,-73.94551,Private room,125,1,0,,,1,0
36332335,0,Manhattan Rooms by Central Park & 6 green train,97640457,Mel,Manhattan,East Harlem,40.79913,-73.94226,Private room,90,2,0,,,1,171,Clean apartment at Harlem 125/lenox.,Harlem,3289988,Emilie,Manhattan,40.80925,-73.94226,Private room,55,5,0,,,1,90
12652939,0,"Sunny, Friendly, Brooklyn Apartment",24944767,Andrea,Brooklyn,Bushwick,40.70068,-73.91985,Private room,65,1,3,2016-05-19,0.08,1,0,I HEART LIC...you will too!,Astoria,3121134,Allison,Queens,40.7619,-73.91985,Private room,66,1,1,2016-08-06,0.03,1,0
9429015,0,Amazing Location! mid-70s 1BR @ Columbus,13129524,Whitney,Manhattan,Upper West Side,40.78198,-73.97803,Entire home/apt,275,1,4,2016-06-26,0.09,1,0,One bedroom in 2 bedroom apartment,East Village,4333342,Megan,Manhattan,40.72712,-73.97803,Private room,75,1,15,2019-06-29,2.88,2,0
9461187,0,Apartment 20 minutes from Manhattan,49027658,Loretta,Brooklyn,Greenpoint,40.73391,-73.95679,Entire home/apt,143,1,0,,,1,0,Peaceful Apartment in Lefferts Gardens,Prospect-Lefferts Gardens,158123420,Jane,Brooklyn,40.65596,-73.95679,Private room,250,5,0,,,1,23
21635240,0,Private Sunny Bedroom Close to Prospect Park,148018227,Mike,Brooklyn,Flatbush,40.65059,-73.9637,Private room,70,3,0,,,1,0,Room in heart of Williamsburg on Bedford Ave.,Williamsburg,34988761,Colin,Brooklyn,40.71289,-73.9637,Private room,65,1,0,,,1,0
27795110,0,Center of West Village: Unique 1 Bedroom,48677236,Lo,Manhattan,West Village,40.73271,-74.00207,Entire home/apt,220,2,10,2019-07-01,0.92,1,48,Light & Cozy SoHo Hacienda,SoHo,130815919,Frank,Manhattan,40.72633,-74.00207,Entire home/apt,205,2,109,2019-07-01,4.29,1,32
21312440,1,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70269,-73.81585,Private room,165,1,0,,,18,360,Hillside Hotel,Jamaica,134184451,Hillside Hotel,Queens,40.70426,-73.81509,Private room,165,1,0,,,18,362
22043701,0,Cozy loft in Bushwick,77145207,Nicole,Brooklyn,Bushwick,40.69911,-73.92843,Private room,65,1,0,,,1,0,Charming and Beautiful Home with Outdoor Space,Bedford-Stuyvesant,13342325,Gabriel,Brooklyn,40.68529,-73.92843,Entire home/apt,120,10,0,,,1,156
11677431,0,Serene and Minimal Room + Studio,3850478,Lili,Brooklyn,Greenpoint,40.72435,-73.94004,Private room,50,1,0,,,1,0,Apartment is in Washington heights,Washington Heights,40585281,Teddy,Manhattan,40.84687,-73.94004,Private room,110,1,0,,,1,0
4718809,0,Private Retreat on Central Park,8778846,Max,Manhattan,East Harlem,40.79315,-73.94787,Entire home/apt,249,1,67,2016-09-23,1.25,1,0,"Quiet, comfortable true one bedroom near Columbia",Harlem,52593822,Hannah,Manhattan,40.83034,-73.94787,Entire home/apt,115,1,0,,,1,0
19154108,0,Cozy 1 Bedroom Close to Everything,8633973,Joseph,Manhattan,Hell's Kitchen,40.76952,-73.98957,Entire home/apt,135,3,41,2019-06-16,1.64,1,0,Clean and Cozy Private Room in Lower East Side,Lower East Side,226832980,Victor,Manhattan,40.71744,-73.98957,Private room,115,3,19,2019-07-01,2.81,1,0
7749367,0,"Park Slope gem, Best of Brooklyn",40732314,Catherine,Brooklyn,Park Slope,40.67621,-73.97238,Entire home/apt,140,5,1,2015-09-03,0.02,1,0,Peaceful apartment near Prospect Park,Prospect Heights,26557574,Aurora,Brooklyn,40.67905,-73.97238,Entire home/apt,100,5,1,2018-03-24,0.06,1,0
11374453,0,Large 3 Br on Central Park North,7605261,Ian,Manhattan,East Harlem,40.79766,-73.94756,Entire home/apt,240,2,5,2017-07-23,0.13,1,0,Roomy Riverside Apartment,Washington Heights,70932642,Alyssa,Manhattan,40.83571,-73.94756,Private room,78,2,4,2019-05-18,0.28,1,0
13694127,0,Williamsburg 5 minutes from Manhattan,79824377,Inger-Lise,Brooklyn,Williamsburg,40.70902,-73.9511,Private room,75,4,0,,,1,0,Furnished 1000sq large 2bed + office in Harlem,Harlem,229458601,Kay,Manhattan,40.81315,-73.9511,Entire home/apt,3200,90,0,,,1,365
12685482,0,Manhattan - Near Subway!,68929870,Ben,Manhattan,Harlem,40.82617,-73.95173,Private room,69,2,0,,,1,0,Lovely 1BR on the Upper East Side,Upper East Side,9251010,Marina,Manhattan,40.7732,-73.95173,Entire home/apt,175,2,8,2016-12-12,0.23,1,0
8733620,0,Lg private room minutes from subway,3571821,Andy & Friends,Brooklyn,Bedford-Stuyvesant,40.69053,-73.95632,Private room,45,5,32,2017-12-26,0.7,4,0,Modern Harlem Haven,Harlem,225926055,Stacie,Manhattan,40.82199,-73.95632,Entire home/apt,120,5,1,2019-01-02,0.16,1,0
14175040,0,"Great 1 bedroom Upper West: AC, TV & Dishwasher",30175811,Jane,Manhattan,Harlem,40.81745,-73.95164,Entire home/apt,200,1,10,2018-09-25,0.28,1,0,Cozy Brooklyn Room with private bathroom,Bedford-Stuyvesant,8855004,Peach,Brooklyn,40.68891,-73.95164,Private room,65,1,1,2018-08-20,0.09,1,0
33927253,0,Private Room@Columbia University neighborhood,114502772,Peter,Manhattan,Upper West Side,40.80144,-73.96409,Private room,44,2,1,2019-05-15,0.55,1,0,Convienent 1-bedroom near Columbia,Morningside Heights,780952,Maria,Manhattan,40.80441,-73.96409,Entire home/apt,120,2,7,2016-10-10,0.15,1,0
13729934,0,Sunny One Bedroom Brownstone Apt by Central Park,3564306,Josh,Manhattan,Upper West Side,40.78829,-73.9701,Entire home/apt,200,1,17,2016-12-31,0.47,1,0,"Cozy room awaits, best location, center of NYC",Midtown,27081028,Norman,Manhattan,40.759,-73.9701,Private room,55,1,16,2019-05-18,0.52,1,0
81739,1,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73842,-73.95312,Private room,249,3,2,2011-05-12,0.02,28,60,Loft w/ Terrace @ Box House Hotel,Greenpoint,417504,The Box House Hotel,Brooklyn,40.73783,-73.95259,Private room,249,3,3,2015-11-03,0.03,28,60
5211090,0,"Central 1 bdrm, W/D, roof deck",26958002,Justin,Manhattan,Kips Bay,40.74041,-73.98176,Entire home/apt,225,2,2,2015-06-25,0.04,1,0,Peaceful and Spacious Master Bedroom,Gramercy,82412007,Janet,Manhattan,40.73517,-73.98176,Private room,120,2,3,2017-11-25,0.14,1,0
20889280,0,Colorful entire studio with city views by subway!,44707578,Nick,Manhattan,Harlem,40.81953,-73.95665,Entire home/apt,115,5,0,,,1,0,Large & sunny bedroom in heart of Williamsburg!,Williamsburg,46113651,Andres,Brooklyn,40.71275,-73.95665,Private room,55,1,0,,,1,0
27909027,0,Modern Remodeled 1 bedroom Apartment,210831649,Keno,Brooklyn,Brownsville,40.66176,-73.92,Entire home/apt,176,3,0,,,1,54,Spacious and Cozy Studio,Astoria,199716727,Amy,Queens,40.77008,-73.92,Private room,120,2,0,,,1,66
7717284,0,"Brooklyn Apt Near Park, Franklin Av",27474206,Juliana,Brooklyn,Crown Heights,40.67317,-73.95419,Private room,45,1,1,2015-12-12,0.02,1,0,Brand New Williamsburg Room!,Greenpoint,14757938,Georgie,Brooklyn,40.72612,-73.95419,Private room,65,1,0,,,1,0
21354840,0,BRIGHT & CLEAN UNION SQ GEM APT! 700 SQF ALL YOURS,18270371,Ena,Manhattan,Gramercy,40.73305,-73.98574,Entire home/apt,148,4,10,2018-09-27,0.52,1,0,Spacious Bedroom in Flat Iron,Midtown,50769650,Miguel,Manhattan,40.74501,-73.98574,Private room,150,4,0,,,1,0
21947959,0,Charming Clinton Hill Apartment,7709326,Tiff,Brooklyn,Clinton Hill,40.69513,-73.96245,Entire home/apt,90,3,0,,,1,0,Columbia apartment - Upper West,Morningside Heights,4210456,Ignacio,Manhattan,40.80638,-73.96245,Entire home/apt,75,15,0,,,1,0
31099533,0,Central Light Filled Studio,202478509,Yana,Manhattan,Hell's Kitchen,40.76101,-73.99431,Entire home/apt,160,4,2,2019-05-15,0.39,1,0,Colossal 1200 SF Nolita loft 15ft ceiling 1 bdrm,Nolita,19462782,Michael,Manhattan,40.72289,-73.99431,Entire home/apt,400,4,0,,,1,0
9777883,0,cozy harlem room,4098796,Lux,Manhattan,Harlem,40.82021,-73.95421,Private room,62,2,0,,,1,0,"Large, brand new Williamsburg apt. w/ prvt outdoor",Williamsburg,1755123,Franco,Brooklyn,40.71543,-73.95421,Entire home/apt,70,2,4,2019-05-03,0.5,1,0
19866106,0,Master Bedroom in Penthouse Duplex Private Terrace,91358346,Eric,Brooklyn,Williamsburg,40.71479,-73.94835,Private room,600,1,0,,,1,0,New 2 br Apt Williamsburg,Greenpoint,3693416,Carolina,Brooklyn,40.72214,-73.94835,Entire home/apt,450,1,0,,,1,0
35715382,0,Nice thing,208559533,Mechel,Brooklyn,Bedford-Stuyvesant,40.69528,-73.95603,Shared room,115,1,0,,,1,89,Your Own Garden Apt in Brooklyn,Crown Heights,55558315,Euvin,Brooklyn,40.6713,-73.95603,Entire home/apt,120,2,0,,,1,0
20455415,0,2 Bed Hotel Room Near Manhattan Meals Pool and Gym,37380820,Saleem,Brooklyn,Downtown Brooklyn,40.69404,-73.9875,Entire home/apt,199,1,0,,,1,0,Luxury 2BDR apt - 45 floor top view,Theater District,8113248,Francesco,Manhattan,40.75935,-73.9875,Entire home/apt,590,1,0,,,2,0
294280,1,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73857,-73.95435,Entire home/apt,199,3,23,2019-04-23,0.26,28,81,Loft Suite @ The Box House Hotel,Greenpoint,417504,The Box House Hotel,Brooklyn,40.73708,-73.95271,Entire home/apt,199,3,23,2019-06-22,0.26,28,60
31287343,0,Sugar Hill Harlem Apartment,234143954,Derek,Manhattan,Harlem,40.82915,-73.94453,Private room,50,1,0,,,1,29,Cute Loft in the Heart of Greenpoint Brooklyn!,Greenpoint,156976885,Carrie,Brooklyn,40.72549,-73.94453,Entire home/apt,120,3,0,,,1,0
33689844,0,Cozy and sunny 2 bedroom apartment,17844480,Angie,Manhattan,Upper West Side,40.80009,-73.96218,Entire home/apt,130,14,0,,,1,2,"Luxurious townhouse, 2bd w/Loft+2bath+High-ceiling",Williamsburg,129412544,Gleason,Brooklyn,40.711,-73.96218,Entire home/apt,200,180,0,,,1,365
3315933,0,Upper East Side 2 Bedroom Apartment,12774721,Morgan,Manhattan,Upper East Side,40.76884,-73.95826,Entire home/apt,250,1,4,2016-01-03,0.07,1,0,Cute space in Manhattan,Morningside Heights,39631811,Tarini,Manhattan,40.80929,-73.95826,Private room,70,1,0,,,1,0
23429074,0,Beautiful Private Room!,123741063,Laura,Manhattan,Harlem,40.829,-73.94803,Private room,50,1,0,,,1,0,Large Bedroom Available in 5BR Apt,Greenpoint,56412357,Scott,Brooklyn,40.72527,-73.94803,Private room,34,1,0,,,1,0
21312440,1,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70269,-73.81585,Private room,165,1,0,,,18,360,Hillside Hotel,Jamaica,134184451,Hillside Hotel,Queens,40.70258,-73.8151,Private room,135,1,0,,,18,365
23578232,0,Gay friendly in NYC,6503950,Rob,Brooklyn,Bushwick,40.69401,-73.90578,Private room,40,1,12,2018-12-31,0.74,2,0,Large room,Ridgewood,34866720,Louis,Queens,40.70866,-73.90578,Private room,69,1,0,,,1,0
4531990,0,Charming and Clean Brooklyn Apt.,23497375,Liat,Brooklyn,Bedford-Stuyvesant,40.68157,-73.92023,Private room,75,1,0,,,1,0,Room available in 2 br apartment,Astoria,9503725,Shane,Queens,40.76224,-73.92023,Private room,80,7,0,,,1,0
21804666,0,Luxury room at Hudson Yards,158731650,Jamal,Manhattan,Hell's Kitchen,40.75605,-73.99797,Private room,139,1,0,,,1,0,Charming West Village One Bedroom,Greenwich Village,2034361,Marshall,Manhattan,40.73448,-73.99797,Entire home/apt,145,5,0,,,1,0
6972554,0,Nice 1 BR Apartment at Central Park,17155244,Drew,Manhattan,East Harlem,40.7984,-73.94777,Entire home/apt,155,4,4,2015-09-08,0.08,1,0,Sunny Studio Apartment,Harlem,7359870,Felix,Manhattan,40.82179,-73.94777,Entire home/apt,95,4,0,,,1,0
7308118,0,Cozy Artful Zen East Village Nook,38284667,Ruth,Manhattan,East Village,40.72819,-73.98589,Private room,115,1,1,2015-08-07,0.02,2,0,Columbus Circle 2br,Hell's Kitchen,7651028,Jesse,Manhattan,40.76842,-73.98589,Entire home/apt,150,1,0,,,1,0
29946757,0,COZY ONE BEDROOM IN BROOKLYN,4170464,Sonia,Brooklyn,Bedford-Stuyvesant,40.68901,-73.92826,Private room,125,7,0,,,1,363,The Space,Inwood,127911754,Christopher,Manhattan,40.8637,-73.92826,Entire home/apt,100,2,0,,,1,0
9864749,0,Spacious Bedroom in Flat Iron,50769650,Miguel,Manhattan,Midtown,40.74501,-73.98574,Private room,150,4,0,,,1,0,BRIGHT & CLEAN UNION SQ GEM APT! 700 SQF ALL YOURS,Gramercy,18270371,Ena,Manhattan,40.73305,-73.98574,Entire home/apt,148,4,10,2018-09-27,0.52,1,0
35460924,1,Artsy Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,40.69611,-73.97542,Private room,48,30,0,,,25,333,Artsy Private BR in Fort Greene Cumberland,Fort Greene,230192510,Zach,Brooklyn,40.69749,-73.97551,Private room,48,30,0,,,25,257
32979245,0,Guest House,248202552,Stanislav,Brooklyn,Brighton Beach,40.57974,-73.95892,Private room,55,1,5,2019-06-23,1.29,1,0,"Huge room, ready for you, CHEAP!",Prospect-Lefferts Gardens,287634,Asal,Brooklyn,40.65568,-73.95892,Private room,30,1,0,,,1,0
9218051,1,"Welcoming, Clean, Cheap on St Marks",20123860,Chase,Manhattan,East Village,40.72647,-73.98379,Private room,95,1,2,2015-11-10,0.04,2,0,"Welcoming, Clean, Cheap on St Marks",East Village,20123860,Chase,Manhattan,40.72831,-73.98481,Private room,125,1,2,2015-10-26,0.04,2,0
29877195,0,Modern Murray Hill Penthouse,113274391,Francis,Manhattan,Murray Hill,40.74991,-73.97262,Entire home/apt,200,21,0,,,1,0,Big furnitured room in UWS for August!,Upper West Side,22655081,Alan,Manhattan,40.79205,-73.97262,Private room,45,5,0,,,1,0
10100512,0,Room in spacious house in Brooklyn!,271073,Besanya,Brooklyn,Midwood,40.62391,-73.96146,Private room,30,1,0,,,1,0,Charming Room in Prospect Heights!,Crown Heights,23077718,,Brooklyn,40.67512,-73.96146,Private room,50,1,0,,,1,0
11044453,1,Convent Ave & 127st Col Univ  RM 2,57049951,Eliahu,Manhattan,Harlem,40.81238,-73.95319,Private room,69,2,128,2019-05-26,3.16,9,365,Convent Ave & 127st Col Univ  RM 2,Harlem,57049951,Eliahu,Manhattan,40.81332,-73.95309,Private room,69,1,1,2019-04-10,0.33,9,365
22017621,0,"Dream Renovated Manhattan Apt, 5 stops to Midtown!",62706408,Kirstyn,Manhattan,Washington Heights,40.84399,-73.94228,Entire home/apt,80,3,0,,,1,0,Gigantic one bedroom in East Williamsburg Brooklyn,Williamsburg,22507452,Joshua,Brooklyn,40.70509,-73.94228,Entire home/apt,100,3,0,,,1,0
9925760,0,300sqft Bedroom in LES Duplex,51021121,Brian,Manhattan,Lower East Side,40.7202,-73.98284,Private room,120,1,1,2015-12-30,0.02,1,0,Cozy Upper West Private Floor,Upper West Side,108489381,Shane,Manhattan,40.78296,-73.98284,Private room,165,1,1,2017-01-02,0.03,1,0
21276361,0,Clean&bright 1 bedroom apt in the middle of Soho!,752478,Celine,Manhattan,SoHo,40.72655,-74.00466,Entire home/apt,200,2,0,,,1,0,"Luxury large studio in Chelsea, at the Highline!",Chelsea,71473447,Andrea,Manhattan,40.74954,-74.00466,Entire home/apt,225,7,0,,,1,20
20389872,0,Sunny Bedroom on Bedford Ave in Williamsburg,50369101,Samantha,Brooklyn,Williamsburg,40.71351,-73.96038,Private room,80,1,1,2017-09-04,0.04,1,0,Upper East Side - Posh NYC Experience,Upper East Side,165860505,Rosario,Manhattan,40.77705,-73.96038,Private room,90,1,4,2019-04-28,0.88,1,0
33474649,0,"private room for women, central location in NYC",175152790,Stella,Manhattan,Midtown,40.74567,-73.98478,Private room,65,1,14,2019-06-13,4.72,1,0,Charming one bedroom in the LES,Lower East Side,15010803,Carlo,Manhattan,40.71615,-73.98478,Entire home/apt,200,1,10,2015-05-04,0.16,1,0
19473132,0,Cozy East Village Apartment,30016379,Jenny,Manhattan,East Village,40.72292,-73.98732,Entire home/apt,173,2,3,2017-08-30,0.13,1,0,Luxury 1 Bedroom Apt. in Midtown,Hell's Kitchen,50831724,Humberto,Manhattan,40.76234,-73.98732,Entire home/apt,275,2,6,2016-09-05,0.15,1,0
19701809,0,Spacious private room in the heart of Williamsburg,52173396,Greg,Brooklyn,Williamsburg,40.71733,-73.95887,Private room,65,1,7,2018-08-07,0.29,1,0,Summer in Brooklyn!,Prospect-Lefferts Gardens,37234211,Chloe,Brooklyn,40.65701,-73.95887,Private room,50,1,0,,,1,0
8815979,0,"Комната в Манхеттене, 19-24 октября",46182625,Kateryna,Manhattan,East Harlem,40.79333,-73.94274,Private room,50,1,0,,,1,0,Modern Oasis bedroom in East Williamsburg,Williamsburg,4189991,Mandi,Brooklyn,40.70821,-73.94274,Private room,60,2,0,,,1,0
20523979,0,"1 Bed, 2 Bath Fully Furnished Upper East Side Apt",1188096,Michael,Manhattan,Midtown,40.75751,-73.96464,Entire home/apt,233,90,0,,,1,365,Spacious 1 Bedroom With Private Garden,Clinton Hill,25498509,Michael,Brooklyn,40.68183,-73.96464,Entire home/apt,100,1,0,,,1,6
20527413,0,"Spacious, 2 Story Suburban Retreat in the LES",54401544,Cassidy,Manhattan,Lower East Side,40.71898,-73.98472,Private room,133,2,1,2017-12-03,0.05,1,0,Delightful & Modern 1 Bedroom,Boerum Hill,317692,Tara,Brooklyn,40.68687,-73.98472,Entire home/apt,120,2,4,2015-09-27,0.08,1,0
19830726,0,"Cozy Room in Beautiful Harlem Apartment, NYC!",140146581,Natalie And Vince,Manhattan,Harlem,40.82169,-73.94077,Private room,69,1,14,2018-09-13,0.72,1,0,1 Bedroom in Modern Williamsburg Duplex,Williamsburg,61252195,Matthew,Brooklyn,40.71308,-73.94077,Private room,95,1,0,,,1,0
294242,1,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.7389,-73.95395,Entire home/apt,199,3,75,2019-06-05,0.93,28,84,Loft Suite @ The Box House Hotel,Greenpoint,417504,The Box House Hotel,Brooklyn,40.73784,-73.95324,Entire home/apt,199,3,39,2019-06-29,0.44,28,84
17539341,0,"Urban Zen: Cozy, creative NYC retreat",7188712,Melissa,Manhattan,Washington Heights,40.83137,-73.94117,Private room,119,2,4,2018-06-12,0.16,1,0,"King Bed, Private Room in Crown Heights, Comedian",Crown Heights,22423049,Abraham,Brooklyn,40.67157,-73.94117,Private room,36,2,100,2017-07-31,2.28,1,0
33751903,0,Guest Bedroom in light-filled Williamsburg Loft,3286195,Huston,Brooklyn,Williamsburg,40.71839,-73.94621,Private room,75,1,8,2019-07-01,3.53,1,109,Sunny 1 Bedroom in Harlem,Harlem,93020402,Esi,Manhattan,40.81949,-73.94621,Entire home/apt,129,3,67,2019-07-01,1.96,1,0
23899015,0,Beautiful Brooklyn Brownstone!,23422026,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68998,-73.93716,Entire home/apt,125,3,0,,,1,125,Washington Heights Studio,Washington Heights,18111963,Patricia,Manhattan,40.84205,-73.93716,Entire home/apt,75,5,0,,,1,0
13613919,0,"Sunny, kid friendly apt in Carroll Gardens",40869788,Dominique,Brooklyn,Carroll Gardens,40.68354,-74.00139,Entire home/apt,140,1,4,2018-09-30,0.17,1,0,Great location in South Manhattan,Financial District,236659,Justin,Manhattan,40.7082,-74.00139,Private room,78,1,1,2015-02-20,0.02,1,0
21263120,0,Luxury studio,44295724,Darien,Manhattan,Harlem,40.81875,-73.94467,Entire home/apt,200,3,25,2019-06-18,1.8,1,0,Stay in Lovely 2 BR/1 BA Flatbush Apartment,East Flatbush,95114505,Aiesha & Stacy,Brooklyn,40.64874,-73.94467,Entire home/apt,150,3,3,2019-06-30,3.0,1,0
